twitId,twitContent,userName
1597689469691637760,Jermaine Jeanas such a beg #WorldCup,JAYGRAMZ15
1597689468961845249,"RT @ManUtd: Into the last 16 of the #WorldCup as Group A winners  congratulations, @TyrellMalaciia! 

 @OnsOranje 

#MUFC https://t.co",mufcsince1976
1597689467099570176,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",aaaasssss2000
1597689466722062336,"That sad moment when you realise the rest of your life will mostly be defined by being nutmeged in the World Cup. 
#WorldCup #englandvswales",legalclaret
1597689466206162944,I would really like another goal #CaptainObvious #USAvIRN #WorldCup,jasonsbarr
1597689464960462849,"Ahhhh
Rashy is the goat 
The man's cooking #WorldCup",obinto121
1597689464931090432,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",JeSuisNaga
1597689464276811776,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",Josephkimeu110
1597689463039086592,#WorldCup #FIFAWorldCup # #W,1__K
1597689462871314432,Whats that in your sleeve Mr. FIFA President  #QatarWorldCup2022 #FIFAWorldCupQatar2022 #WorldCup #cocaine https://t.co/nDRGtvwkcB,deanking93
1597689462460665856,"Once again #WorldCup refs have apparently been trained by WWE refs.
#fifaFAIL",mikealleyinMD
1597689461105922049,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",_ms1909
1597689458568351745,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",WebstonSilva
1597689457817579520,Another great team performance from England tonight. So proud of these guys. They work so hard #WorldCup,timbpmusic
1597689457192624128,Rashford is underrated for his diverse abilities  what an amazing evening  #eng #WorldCup,Entre_Adam
1597689452629233664,"Marcus Rashford - his name &amp; divine deeds will never leave the lips of English women &amp; men
That's how you do the da https://t.co/Fo87Q3UUY3",DeadlineDominic
1597689451148607488,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Wizzy_Baby99
1597689450527879169,"RT @Zeinobia: Arab fans helped that #WorldCup Italian intruder last night without knowing his plan, yes he claimed to be in a wheeled chair",aboali
1597689449575763968,"Bravo England
#QatarWorldCup2022 
#WorldCup",AnaRowlands2
1597689447805751296,@cryptofranky85 @FoxCryptoBSC #binance #worldcup #idletreasureparty,ayoub57668839
1597689447696715776," BUUUUTTTT DE LANGLETERRE !

ANGLETERRE 3-0 PAYS DE GALLES 
 Rashford 

Doubl pour langlais !  https://t.co/bMrc6XrLTt",Foot_inFrench
1597689445779931136,"Manchester Uniteds, Marcus Rashford hat-trick at the World Cup has a nice ring to it.

20mins to do it. #mufc #WorldCup",TomMUFC8
1597689445226254337,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",ANDREWSTYLZ2001
1597689436577230849,RT @lomalitomoala: Seize the moment my bro! The nations behind yah! @AaronMooy  #WorldCup https://t.co/2eSlK2sPBw,annecrocks
1597689435503865857,Finding out that Timothy Weah (USA national team player) is the son of Liberian president is (not illegal) but sooo https://t.co/KAcl7Ob3SK,milkosoka
1597689434551779328,I'm sorry I thought the Welsh were knocking us out?  #WorldCup,jwp_92
1597689433205092352,Rashford!!!! 3-0 #ENGWAL #WorldCup,Parag51517
1597689433083740160,Rashford! What a GOAT! #ENGLAND #WORLDCUP,JGillespie1996
1597689432819527680,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Kay_Anderson7
1597689432211324928,"Rashford scores his brace for England!!! It's 3-0!!! 
Rashford is on fire tonight 

#WALENG #ENG #WorldCup2022 #WorldCup",xfplmaestrox
1597689431539912704,RT @AnaheimDucks: We know the feeling... #Offside #WorldCup https://t.co/75ZTWtNYfm,VicHolland_SCS
1597689430994980866,#WorldCup #iran Iran soccer team they think thier on movie scenes they use all they got for this match ,SayedQais5
1597689430411685888,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",izaknyams
1597689430135156736,"These men out here acting like theyve been shot anytime the opposing team BREATHES on them, yet Ive seen multiple https://t.co/jBdSc3Waj5",madiarsg
1597689429308895232,"@MarcusRashford with two nutmegs in one goal 
#top #WorldCup",JanDeleuran
1597689429166264320,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Ghazalnj_sy
1597689427878641664,Wow @MacusRashford world class goal #england #WorldCup,pakwaboah
1597689427278856192,Rashford: dragon slayer #WorldCup #eng #ENGvsWales https://t.co/skZOOKv0US,CamillaTominey
1597689426519654400,Marcusssss  #Rashford #MarcusRashford #WALENG #WalesvsEngland #walesvengland #WAL #ENG #ThreeLions https://t.co/vXSuh3N9vD,josh_earl3
1597689426033147904,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",mohamadafnan6
1597689424019853312,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",lionn7z
1597689423457837056,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",kind_logical
1597689421347794944,Is it just me or does England playing Wales feel like if the US was playing California in the World Cup? #WorldCup,HiovenniSanchez
1597689421243232256,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",ManUtdJPN13
1597689417459970048,"   
#_ #worldcup #_ # #_ https://t.co/ywIuyQt8nF",_finestsolution
1597689415442214912,RT @sexfut1: Memphis Depay  #Holanda #WorldCup https://t.co/o1ODcG5T5Z,black23298774
1597689414968541184,"Switching off after 3rd goal.

Bois bach that was horrendous 

#WAL #ENGvsWales #WalesvsEngland #WorldCup",Rhys_fantastico
1597689406369845248,"Hey guys, do you know why gringos call futbol soccer?
We explain you in this thread:

#lacascara #USMNT #WorldCup https://t.co/CB9xcWIPKr",OneCascara
1597689405942431744,"Chesney Hawkes saves England's world cup. Before halftime it was 0-0..... 

Now we are 3-0 up.....

He was our one https://t.co/oKifwl6jou",Anxybansh
1597689404658962432,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",_bx_tx
1597689401886154752,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",1sc3rr0l
1597689401190256640,RT @MikeTyson: Go Argentina!  Love watching Messi play. #WorldCup #ARGBEL,Antoniovaldesj
1597689397520257024,It's United's group stage :) #worldcup,xhemajl_rexha
1597689396010319873,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",s3un09
1597689395016237056,"@HarryMaguire93, showing how consistent he is for England. 

Well done @MarcusRashford another goal.. 

Complete do https://t.co/azs7slmAbR",limitless766267
1597689392365436931,"RT @ManUtd:  @Casemiro starts in the heart of midfield for @CBF_Futebol! 

Our other Brazilian representatives are named among the subst",EpicoNovaRaps
1597689389978906624,RT @bbclysedoucet: Oh la la #rashford !!  Poor #Wales #WorldCup,abustamanteeee
1597689388179238912,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",mumz__16
1597689387500077056,Man U lad is on fire. Hail Sir Rashford #ManUtd #WorldCup #WALENG https://t.co/C0pBGgW9Bo,amitpanchal76
1597689385792966656,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Chalcy_Dony
1597689384375312384,@cryptofranky85 @KO_Kryptowaluty #binance #worldcup #idletreasureparty,ayoub57668839
1597689382836015104,OMG RASHFORD IS ON FIRE  LETS GOOOOOOOO #WorldCup #MUFC #ENG,RDLS_MUFC
1597689382420754433,"RT @FomoSportsnft: FomoSports #WorldCup NFT 
Mint to Win 124,000

Choose 1 team
Get Passive Dividend &amp; Airdrop &amp; Champion pot
L",hokie_wins
1597689380881149952,Aaaand its IN!!!!  #england #WorldCup #WorldcupQatar2022 #WorldCup22,journeyofemi
1597689380348448768,"RT @djseip: Australia vs Denmark Predictions and Odds
#AUSvsDEN #WorldCup 

https://t.co/Ha4plbgfpJ",KgwetePaballo
1597689378666864640,"GOAL: Rashford makes it 3-0 to England.

#WALESENG | #WorldCup https://t.co/6RWExyJ7R1",FirstEdition
1597689378242850817,"RT @TmarTn: GOOOOOOOOOOOOAAALLL



#USAvIRN #WorldCup https://t.co/JouZ4rpsg9",Pippen1992
1597689376058007554,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",OfficialUdiBoy
1597689375017816064,"RT @indiana_imo: Manchester United players are killing it at this World Cup! 

#WorldCup #WorldCup2022 
#MUFC #mufc_family",JPark7
1597689373637894146,"3-0. #ENG

#England #WorldCup #FIFAWorldCup #Qatar2022 #ENGWAL https://t.co/R4xl9i7fET",MatthewRimmer
1597689371880493056,"Rashford has done it again...
#WorldCup 
#WorldCup2022",jabu_sono
1597689371448479744,"FPL Legend.

#WALENG #WorldCup https://t.co/iCjK6yGMqt",Lukasz62458816
1597689370798338048,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",GK1303
1597689369061883904,Looks like Gareth put 50p in Rashford at half time #eng #WorldCup,Jayhuahua12
1597689368638066688,Watching World Cup U.S. v. Iran I am feeling patriotic for the first time I can ever remember #WorldCup,rogovoy
1597689367791046657,Panini Instant 2022 FIFA World Cup Qatar Latest Additions #Panini #PaniniInstant #FIFA #WorldCup #Qatar2022 https://t.co/9eJCDuphrN,larrybigbananas
1597689366679539715,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",sydney_neyvin
1597689364917911552,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",TivohLee
1597689364351713280," vs. 
El ombligo de semana es un excelente da para una fiesta nacional. 
Este mircoles en tu ULED, triunfamos https://t.co/m377sVsU5b",Hisense_Mexico
1597689363189620737,RT @bbclysedoucet: Oh la la #rashford !!  Poor #Wales #WorldCup,J_ap_M
1597689362766270464,These United players are doing alright in this tournament arent they #WorldCup,KeiranMcelroy
1597689360887214080,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",hkateaching
1597689360388087808,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",I_am_Elfo
1597689359356284928,"Hang in there USA!
#WorldCup #CopaMundialFIFA",ajfoxwx
1597689358672625664,This flopping is Oscar-worthy #WorldCup,bduerden75
1597689357787631616,MARCUS RASHFORD #ENGWAL #WorldCup https://t.co/gJ4zfjKvD8,Sunaiii2015
1597689356629823490,"Maymi Asgari, a female Iranian content creator and football freestyler mesmerized the crowd with her magical freest https://t.co/mhYTp1x7PH",anews
1597689348048441344,"Look at Rashford when he has his confidence

Flames!! 

#WALENG #ENGWAL #WorldCup",Known_as_Griff
1597689346538147840,"WARD assist for rashford 2nd.
Legend 
#WorldCup",Gunnerbirat1
1597689346160984065,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",OMGyyyyyyyyyx8
1597689345729003520,Rashford sonnnnn!!!  Youre AMAZING!!!!!! #englandvswales #WorldCup,LACartierMusic
1597689345502113792,Bale and Ramsey have carried #wales for years. Look what is happening now they are both finished. #WorldCup Absolutely shocking performance,Martyn_Beaton
1597689344508440577,No its a curse!!! Kouyate injured now neco whats next brennan and freurler #Nffc #england #wales #WorldCup,JoshuaNFFC10
1597689344114200576,Some great displays of sportsmanship between USA and IRN footballers today.  Politicians take note...you can be com https://t.co/oZXmQ2bfDc,eljefe_erod
1597689342893654016,England is currently kicking ass! #WorldCup,fknconfused
1597689342805565440,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Toshleee
1597689342465826824,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",yevsel
1597689342310649858,"Iran won't win the game, but they could definitely win an Emmy for their terrible acting. #WorldCup #USAvsIran",Pigletsforeskin
1597689342100586496,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",atenairan88
1597689339273674753,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",MainaKarue1
1597689338464116736,RT @FakeshBaree: This is 19yr old Yalda AghaFazli who was arrested by the Illegitimate Islamic regime. She spent 11 days in prison being be,thedaaal
1597689338095374336,Your not singing anymore.. #WALENG #WorldCup,kevingentile1
1597689336983535616,RASHFORD AGAIN! #ENG #WALENG #WorldCup #FIFAWorldCup,toonpete85
1597689335691608065,Rashford is on  @MarcusRashford 3-0 #eng #WorldCup,LivUpRecords
1597689334324662272,Rashford!!  #rashford #WorldCup,AdamIsUtd
1597689332806037504,He is our Mbappe #rashford #eng #WorldCup,StringsMctavish
1597689331967496193,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Pyrex_Armani
1597689331074105344,Ward is a TRASH goalkeeper ain't he?  #WALENG #WorldCup,Clinton_Forde
1597689330591354882,"Christian Pulisic Scores, Gets Hurt, Plays Through it, but later Subbed Off at #WorldCup  
Pulisic has an abdominal https://t.co/DlIsGbeUhZ",PaulMBanks
1597689330470121472,"RT @De365Official: Tonight's match must be very exciting! Only competition, no friendship! 

VSWho do you choose?

Start your bettin",belaneverwins
1597689329790615552,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",ndirangu_brian
1597689326267412481,@cryptofranky85 @brycent_ #binance #worldcup #idletreasureparty,ayoub57668839
1597689323255914496,"I REPEAT!!! You STAR  

#MarcusRadhford #WorldCup @MarcusRashford https://t.co/yhXFcBdjLO",JamieRoseDuke
1597689323066773504,RT @UTexasPress: The #WorldCup this year is bringing critical issues to the global stage. Deepen your sports fandom with essential reads on,avillanueva3rd
1597689315932635140,"Get Maddison on so we can see what a trippier, Maddison, Wilson link up looks like before it happens in the second https://t.co/Xc4UrZvpE0",iam_willyoung
1597689315601313792,Cmon England!   #WorldCup #ThreeLions,PapaMLMurray
1597689313533493248,RT @shark_4242: Flicitations mes frres  #Senegal #Maroc #WorldCup https://t.co/JvT61MiFbv,__azzei
1597689310014484480,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Cleavon_Hinds
1597689309968011265,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",AdeleScorpions
1597689309465055234,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Ivana64963362
1597689308357410816,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",iamdjcyrus
1597689307711836160,"RT @SirKunt: $150 in 36 Hours 

 RT &amp; Sign-up
https://t.co/3dNw0YM2FS

#Mint . #Stake . #Earn $BIB
 
25,000,000 #BIBTokens to be given a",The1stDesperate
1597689307010998272,Can anyone understand these pundits i cantmake anything out they have Hendersons Balls in their mouth #WorldCup #Eng,Helder1994_LDN
1597689305283325952,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",aaavvaaa_a
1597689304876470272,"Bring in Reyna, you ignorant f*ck. @USMNT #soccer #WorldCup #WorldCup2022",teamgoodguys
1597689304868089856,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Gollii23
1597689304817336321,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Alaska_billi
1597689301776547840,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",coolkidjoee
1597689301621669889,"dear professional soccer players.  Your fake injuries, rolling on the ground screaming in agony, trying to draw the https://t.co/urlflM62kv",lordofthemarsh
1597689301537812481,Rashfordddd  on  #ENGWAL #WorldCup,Rash_Phil_KaY
1597689301034143744,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",man_like_sylva
1597689298031378433,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",20RedDevil99
1597689292335501312,RT @bbclysedoucet: Oh la la #rashford !!  Poor #Wales #WorldCup,AmeliaAber
1597689289923784708,Can the Southgate haters who are so quick to criticise maybe give him an ounce of credit when he gets it right? Tha https://t.co/QmLinadBaV,GregLam72
1597689287763382272,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",bruburinho
1597689287088418816,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",_Cooperleng
1597689286417354754,"RT @BbnGiveaways: $25 Stake Tip Giveaway if USA beats Eran today!!! 

Follow + RT + Like

Tag a friend 

#WorldCup",Nikino19
1597689283254849537,RT @sexfut1: Bukayo Saka  #Inglaterra #WorldCup https://t.co/VCVyhS19uV,black23298774
1597689282424352768,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",MrSals__
1597689279232475136,"GOOOOOOOOOOOLLLLLLLLLAAAAAAAAAZZZZZZZZOOOOOOO EN EL AHMAD BIN ALI
DOBLETE DE GOLAZOS DE MARCUS RASHFORD PARA SENTEN https://t.co/6edf757TsR",serboss5555
1597689277554757633,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",sevi_chukx
1597689274983657473,RT @birmingham_live: Rashford and Foden with the goals this evening #ENGWAL #WorldCup  https://t.co/7hbQ39pOhT,Donnake08009069
1597689274430017536,"#WorldCup Observations:
1) Without touching them, do everything you can to break your opponents ankles
2) France a https://t.co/Ppj22vMKRe",67christopher
1597689274157400065,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",blessed_pison
1597689272634859521,Was it worth the meltdown after the last game guys??? #england #WorldCup,MiniVinny83
1597689272299323392,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Dr_John_Therapy
1597689270403497984,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",TCN_bp
1597689270357360640," @England just scored their 100th goal at a @FIFAWorldCup via @MarcusRashford 

#FIFAWorldCupQatar2022 #WorldCup",pookygg
1597689270315388928,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",zardakche
1597689270088916992,"I love watching soccer but I swear, these men are so dramatic. Youd think the leg is broke and 10 seconds later th https://t.co/25p9dra4pG",Mommabrooke
1597689266506969088,RASHFORD MBE! IT'S COMING HOME #WorldCup,RedFella31
1597689263923302401,"RT @WAFANewsEnglish: Watch: Football fans chant for Palestine during Qatar vs. Netherlands match at #FIFAWorldCupQatar2022 , today 

#Wor",HamiedaB
1597689261528346624,"RT @TheDrIman: The regime in Iran has been executing Baloch people under the World Cup media blackout
13 Baloch have been executed over the",Mojionix
1597689260920168449,"RT @TheDrIman: The regime in Iran has been executing Baloch people under the World Cup media blackout
13 Baloch have been executed over the",Sahar_s776
1597689260865617921,I get this substitution. #USA #WorldCup #IRNUSA,TheRealJed
1597689259565416448,"Rashford again!!!!
#WALENG
#WorldCup",dike_hilary
1597689259183714304,Rashy balling #ENG #WorldCup #WAL https://t.co/PMEzyoVioF,___cathal___
1597689258277769216,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",romgrel
1597689258114174976,"2022
#WorldCup  
@FIFAWorldCup

GroupStage 

Wales @Cymru  0-3 England @EnglandFootball  

Marcus Ra https://t.co/tuDycaCHS0",SportMadDan
1597689251835301888,@cryptofranky85 @FoxCryptoBSC #binance #worldcup #idletreasureparty,Gaamaal12
1597689251575246848,RT @SebiSalazarFUT: Send us your questions for tonights #FutbolAmericas ! Live on @ESPNPlus right after game! #usmnt #USAvIRN #usa #WorldC,TalkingNSC
1597689251357134848,We have a goal elsewhere and England up their score to 3-0 over Wales. #WorldCup #FIFAWorldCup #England #Wales #ENG https://t.co/N4YwjS2Zt3,yahoo201027
1597689248743825409,RASHY AGAIN #ThreeLions #WorldCup,BeLEAFingWithJB
1597689248232407040,"@ussoccer take off Robinson, hes playing like a mop #usairan #WorldCup #WorldcupQatar2022",zawodny_daniel
1597689248211406850,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",hanifmaulanam
1597689247330619393,The #WorldCup is such great entertainment. USA up 1-0 versus Iran. Amazing competitive game and total respect betwe https://t.co/aUM6WB3DZE,joefamalette
1597689246479187968,RASHFORD!!!!! #WorldCup,rijvi6179
1597689245782904832,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",thisisKaunda
1597689245514465280,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Hendoone_am
1597689244415582208,"RT @ShooridehS: While you are enjoying the #WorldCup, Iran's regim is adding to this list by killing more child! Please be our voice! Do no",Battleworld2022
1597689243148910592,YESSS ENGLAND COME ON #WorldCup,Lottehooker1
1597689243132100609,Stop that Marcus! #mufc #eng #WorldCup,DeanHodgkin23
1597689241584119809,"Hate seeing McKennie get pulled off with the way he's played, but understand there are fitness concerns 
#USMNT #WorldCup",SportsBlog
1597689238530977792,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",kieran192000
1597689236505133056,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",foroughxiii
1597689236232097792," 
  
#_
#___2022 
#WorldCup 
https://t.co/N1Iz5CJNZY",abonaphea87
1597689236131844098,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",nemodreamernemo
1597689235469107200,At some point every player on the field has been writhing around on the ground. #WorldCup,kasideekarsten
1597689234726350848,HOLY CRAP #ENG UP 3-0 #WorldCup #FIFAWorldCup #qatar2022,hilldanpad
1597689234395377665,"RT @womensaid: While football doesnt cause #DomesticAbuse, high emotions and alcohol use are often used as an excuse for abuse. Were here",ruth_hw
1597689233208414208,"RT @AmeTitus: Rashford Brace
@MarcusRashford 

#MUFC #WorldCup #Qatar2022 #FIFAWorldCupQatar2022 #FIFAWorldCup",_spendy99
1597689232713478144,Fuck me wales are  absolute shambles of a team and us useless fucks cant qualify in 20 years #worldcup ,JonathanEng1ish
1597689230951878657,Seize the moment my bro! The nations behind yah! @AaronMooy  #WorldCup https://t.co/2eSlK2sPBw,lomalitomoala
1597689229571948544,RT @sen: We recently captured a short video of #Qatar while testing one of our cameras. Within this video is four #WorldCup stadiums; Lusai,dereksgc
1597689228825329665,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",bangtanhrvy
1597689228372373505,Rashford son #WorldCup #WALENG,osharif1989
1597689227407372288,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",noffyspa1ca
1597689225444741120,@England  This is the performance the fans wanted!  #WALENG #WorldCup ,Brad_Rose87
1597689223930601472,Rashford I love you so!! #WorldCup,EeshaMarr
1597689223691128832,"RT @womensaid: While football doesnt cause #DomesticAbuse, high emotions and alcohol use are often used as an excuse for abuse. Were here",DrDavidShaw1
1597689223666335744,Bye Wales. Close the door on your way out lads #WorldCup,ChubbyBelshaw
1597689222609391616,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",Lilzeed7
1597689220893507584,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",t__okp
1597689220378038272,"Great Caesar's Ghost 

Iran missed from point-blank range!

#WorldCup #WorldCup2022 @680TheFan @JohnMichaelsU https://t.co/Dq17LD6Vfo",HometeamBleak
1597689219191042048,"#England are dominating with a 3-0 lead 

#EnglandVsWales #Damn #WorldCup",Crazy101_
1597689217853067265,"Blimey 3 up.
#WorldCup 
#WALvENG",norm1037
1597689217756590082,Rashford is on an incredible level right now. Amazing what confidence does after how much he struggled last season. #WALENG #WorldCup,BenOnWheelss
1597689216984834049,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",CharlieAimee004
1597689216812490752,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Piroozi1401
1597689216686706688,RT @OOSSports: MARCUS RASHFORD= MASTERCLASS FREE KICK!  #WorldCup https://t.co/uYsOZQqgoc,dawghaspicks
1597689215290347520,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",mimtentool
1597689214602465280,Lol no one is more dramatic than these soccer players trying to get calls. Living for these performances. #WorldCup,yennabenna
1597689211984805888,At least the #Iranian teams learned drama just fucking get on with ittoo pretty to play #WorldCup,AmirRezaERT
1597689211645485056,"RT @OnsOranje:  #HuisVanOranje = ON FIRE! 

#WorldCup #NEDQAT https://t.co/MW2L3dbP6D",ZiyachFans
1597689210538188800,".@MarcusRashford again, cutting in from the right and drilling a shot through the body of Ward and into the net. https://t.co/PeFdWAVSO7",mattnashmetro
1597689209581617152,ENGLAND COO! #WorldCup,GabzOlivares
1597689209439277056,Also Danny Ward  #WorldCup,mallyslife_
1597689209024040962,RT @Africa4Pal: The people of Qatar have deep rooted love for the people of Palestine. No amount of Israeli normalization campaign will cha,layla_abouzaid
1597689208814342144,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",Hichigosan
1597689207886999552,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",suhnnylex
1597689205810900992,Acosta looked so bad against Wales... We need much better job this time #USMNT #WorldCup,blackjew
1597689205190463488,Wales knew they had to be the ones to win 4-0 right? #WorldCup,shermdogg7
1597689202812289025,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Abdoul_A_Diouf
1597689202510278656,Last time Im ordering from @JustEatUK deleted the app order from @kfc completely wrong and Im logged in and still https://t.co/w1rFxFxcKF,planetgolfrview
1597689202086653952,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",sha23599285
1597689200467267584,I know flopping in basketball is a thing and ain't going away but good god please stop comparing Marcus Smart prete https://t.co/4az5cLm3A5,JediFett
1597689200098562048,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Dylan29567514
